mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,weekend,sensation,peak_hr,season_1,season_2,season_3,season_4,weathersit_1,weathersit_2,weathersit_3,weathersit_4
9,15,0,2,1,0.68,0.6364,0.83,0.0896,0,1.4664,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,13,0,3,1,0.7,0.6364,0.45,0.3881,0,1.0864,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0,0,2,1,0.56,0.5303,0.73,0.0,0,1.2603,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,13,0,3,1,0.36,0.3333,0.43,0.2537,0,0.7633,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,0,0,0,0.26,0.2727,0.56,0.1343,1,0.8327,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,8,0,6,0,0.54,0.5152,0.64,0.1642,1,1.1552,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,16,0,2,1,0.66,0.6212,0.31,0.1045,0,0.9312,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,16,0,3,1,0.66,0.5909,0.89,0.0,0,1.4809,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,5,0,3,1,0.22,0.2273,0.69,0.194,0,0.9173,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,18,0,6,0,0.34,0.3636,0.76,0.0,1,1.1236,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,2,0,3,1,0.4,0.4091,1.0,0.2985,0,1.4091,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2,13,0,4,1,0.42,0.4242,0.77,0.0,0,1.1942,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,21,0,6,0,0.66,0.6061,0.78,0.0896,1,1.3860999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,4,0,3,1,0.34,0.3485,0.66,0.0896,0,1.0085,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,8,0,4,1,0.62,0.5909,0.73,0.1343,0,1.3209,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,21,0,1,1,0.32,0.3485,0.7,0.0,0,1.0485,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,16,0,1,1,0.8,0.697,0.31,0.3881,0,1.007,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,14,0,4,1,0.3,0.303,0.87,0.1343,0,1.173,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,0,3,1,0.44,0.4394,0.44,0.2836,0,0.8794,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,0,0,3,1,0.7,0.6667,0.84,0.0,0,1.5067,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,11,0,6,0,0.76,0.7121,0.62,0.1343,1,1.3321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,7,0,5,1,0.52,0.5,0.88,0.1045,0,1.38,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12,9,0,2,1,0.4,0.4091,0.87,0.0896,0,1.2791000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,22,0,0,0,0.56,0.5303,0.49,0.4179,1,1.0203,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,19,0,3,1,0.32,0.303,0.93,0.2239,0,1.233,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,4,0,2,1,0.66,0.6212,0.74,0.1045,0,1.3612,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,11,0,4,1,0.5,0.4848,0.88,0.1343,0,1.3648,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,10,0,4,1,0.72,0.6667,0.71,0.2985,0,1.3767,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,12,0,5,1,0.38,0.3939,0.46,0.0,0,0.8539,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,16,0,0,0,0.72,0.6667,0.51,0.2985,1,1.1766999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1,0,1,1,0.7,0.6667,0.74,0.194,0,1.4066999999999998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,20,0,6,0,0.4,0.4091,0.58,0.1045,1,0.9891,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,10,0,1,1,0.76,0.6818,0.4,0.0,0,1.0817999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,16,0,5,1,0.34,0.3333,0.29,0.1343,0,0.6233,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,15,0,0,0,0.78,0.7121,0.52,0.2836,1,1.2321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,3,0,1,1,0.38,0.3939,0.87,0.0,0,1.2639,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,22,0,1,1,0.66,0.6212,0.29,0.3881,0,0.9112,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,6,0,1,1,0.52,0.5,0.88,0.1642,0,1.38,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,19,0,1,1,0.84,0.8333,0.59,0.3284,0,1.4233,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,17,0,1,1,0.32,0.3182,0.7,0.1642,0,1.0182,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,13,0,5,1,0.7,0.6515,0.54,0.194,0,1.1915,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,15,0,2,1,0.34,0.3333,0.19,0.1642,0,0.5233,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,16,0,2,1,0.62,0.5606,0.88,0.1343,0,1.4405999999999999,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,22,0,3,1,0.32,0.3182,0.93,0.1642,0,1.2482,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,13,0,5,1,0.38,0.3939,0.42,0.2239,0,0.8139,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,8,0,0,0,0.52,0.5,0.63,0.1343,1,1.13,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,13,0,4,1,0.22,0.2121,0.47,0.2836,0,0.6820999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,6,0,3,1,0.64,0.6061,0.65,0.194,0,1.2561,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,17,0,4,1,0.74,0.6818,0.55,0.2836,0,1.2318,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,20,0,5,1,0.38,0.3939,0.4,0.2836,0,0.7939,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,21,0,4,1,0.66,0.6212,0.57,0.194,0,1.1911999999999998,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,16,0,1,1,0.6,0.6212,0.53,0.3881,0,1.1512,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0,0,4,1,0.46,0.4545,0.94,0.0,0,1.3944999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,1,0,2,1,0.68,0.6364,0.82,0.1343,0,1.4564,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,0,2,1,0.54,0.5152,0.56,0.3284,0,1.0752000000000002,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1,0,5,1,0.7,0.6515,0.58,0.2985,0,1.2315,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,15,0,5,1,0.4,0.4091,0.87,0.194,0,1.2791000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,2,1,0.28,0.2576,0.65,0.3582,0,0.9076,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,17,0,6,0,0.48,0.4697,0.59,0.3582,1,1.0596999999999999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,4,0,3,1,0.48,0.4697,0.67,0.0896,0,1.1397,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,5,0,5,1,0.5,0.4848,0.94,0.0,0,1.4247999999999998,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,0,0,0,0.46,0.4545,0.55,0.4179,1,1.0045000000000002,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7,0,5,1,0.6,0.5606,0.83,0.1045,0,1.3906,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,7,0,3,1,0.7,0.6667,0.79,0.2537,0,1.4567,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9,20,0,6,0,0.66,0.6212,0.69,0.1045,1,1.3112,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,1,0,3,1,0.6,0.5758,0.78,0.2537,0,1.3558,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,11,0,2,1,0.86,0.803,0.47,0.0,0,1.2730000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,18,0,4,1,0.34,0.3333,0.31,0.1642,0,0.6433,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,10,0,2,1,0.6,0.5758,0.78,0.0896,0,1.3558,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12,9,0,1,1,0.36,0.3636,0.87,0.0896,0,1.2336,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12,9,0,5,1,0.4,0.4091,0.66,0.2985,0,1.0691000000000002,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,11,0,3,1,0.6,0.6212,0.46,0.2836,0,1.0812,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4,8,0,3,1,0.32,0.303,0.61,0.2239,0,0.913,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,16,0,0,0,0.78,0.7121,0.52,0.2836,1,1.2321,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,8,0,3,1,0.44,0.4394,0.82,0.0,0,1.2593999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,12,0,6,0,0.4,0.4091,0.82,0.2537,1,1.2290999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,10,1,1,0,0.7,0.6515,0.7,0.1642,0,1.3515,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,6,0,4,1,0.44,0.4394,0.72,0.2239,0,1.1594,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,22,0,3,1,0.62,0.6212,0.5,0.1045,0,1.1212,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,18,0,5,1,0.34,0.3333,0.53,0.1642,0,0.8633,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,10,0,1,1,0.54,0.5152,0.88,0.1045,0,1.3952,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12,8,0,1,1,0.22,0.2727,0.69,0.0,0,0.9626999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,12,0,2,1,0.7,0.6515,0.58,0.2239,0,1.2315,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2,23,0,5,1,0.38,0.3939,0.37,0.6866,0,0.7639,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,21,0,0,0,0.44,0.4394,0.77,0.2239,1,1.2094,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,18,0,6,0,0.74,0.6818,0.55,0.194,1,1.2318,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11,19,0,1,1,0.4,0.4091,0.94,0.194,0,1.3491,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,21,0,2,1,0.62,0.5909,0.78,0.2836,0,1.3709,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,22,0,6,0,0.7,0.6667,0.84,0.3284,1,1.5067,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10,10,0,4,1,0.44,0.4394,0.41,0.3582,0,0.8493999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,23,0,1,1,0.28,0.2576,0.24,0.2985,0,0.4976,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,15,0,0,0,0.62,0.6061,0.61,0.1045,1,1.2161,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,8,0,3,1,0.72,0.697,0.74,0.1045,0,1.4369999999999998,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,18,0,5,1,0.82,0.7576,0.46,0.1642,0,1.2176,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,16,0,2,1,0.38,0.3939,0.46,0.3284,0,0.8539,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,11,0,2,1,0.68,0.6364,0.79,0.6418,0,1.4264000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,10,0,0,0,0.38,0.3939,0.82,0.3284,1,1.2139,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,11,0,0,0,0.86,0.7424,0.28,0.1642,1,1.0224,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,1,0,0,0,0.26,0.2273,0.56,0.4179,1,0.7873000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,21,0,0,0,0.62,0.5909,0.73,0.194,1,1.3209,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5,0,5,1,0.22,0.2424,0.6,0.1045,0,0.8424,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,12,0,5,1,0.66,0.6212,0.27,0.2836,0,0.8912,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,22,0,0,0,0.72,0.6818,0.66,0.2239,1,1.3418,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,11,0,6,0,0.52,0.5,0.68,0.2239,1,1.1800000000000002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,18,0,1,1,0.7,0.6515,0.61,0.2537,0,1.2614999999999998,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,11,0,4,1,0.66,0.6212,0.5,0.1642,0,1.1212,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,1,0,1,1,0.62,0.5606,0.88,0.0896,0,1.4405999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,14,0,6,0,0.82,0.7727,0.52,0.2537,1,1.2927,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,18,0,1,1,0.7,0.6515,0.65,0.194,0,1.3014999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,0,1,1,0.42,0.4242,0.82,0.194,0,1.2442,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,0,0,2,1,0.72,0.697,0.79,0.1343,0,1.487,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,21,0,1,1,0.54,0.5152,0.45,0.2239,0,0.9652000000000001,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,19,0,3,1,0.42,0.4242,0.58,0.3582,0,1.0042,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,3,0,0,0,0.54,0.5152,0.56,0.0896,1,1.0752000000000002,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,8,0,3,1,0.22,0.2121,0.93,0.2239,0,1.1421000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,14,0,5,1,0.42,0.4242,0.44,0.1045,0,0.8642000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,18,0,3,1,0.4,0.4091,0.4,0.2239,0,0.8091,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,2,0,0,0,0.26,0.303,0.81,0.0,1,1.113,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,10,0,4,1,0.74,0.6667,0.48,0.1343,0,1.1467,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,6,0,6,0,0.62,0.5909,0.73,0.1642,1,1.3209,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,5,0,6,0,0.32,0.3182,0.66,0.1642,1,0.9782,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,11,0,6,0,0.3,0.3333,0.45,0.0,1,0.7833,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,10,0,5,1,0.36,0.3485,0.71,0.1642,0,1.0585,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,20,0,3,1,0.6,0.6212,0.56,0.2985,0,1.1812,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,13,0,5,1,0.74,0.6818,0.62,0.1343,0,1.3018,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,16,0,2,1,0.42,0.4242,0.35,0.2985,0,0.7742,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,11,0,1,1,0.52,0.5,0.68,0.1045,0,1.1800000000000002,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10,0,0,4,1,0.56,0.5303,0.94,0.2985,0,1.4703,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,22,0,2,1,0.62,0.5606,0.88,0.0896,0,1.4405999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,4,0,6,0,0.64,0.5758,0.83,0.2239,1,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,15,0,3,1,0.8,0.697,0.26,0.4627,0,0.957,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,22,0,4,1,0.2,0.2576,0.4,0.0,0,0.6576,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,17,0,0,0,0.84,0.7273,0.32,0.2537,1,1.0473,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,13,0,6,0,0.64,0.6212,0.57,0.5224,1,1.1911999999999998,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,22,0,6,0,0.7,0.6667,0.79,0.194,1,1.4567,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,8,0,2,1,0.6,0.5758,0.78,0.1343,0,1.3558,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,22,0,5,1,0.42,0.4242,0.54,0.1642,0,0.9642000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,15,0,0,0,0.6,0.6212,0.33,0.2239,1,0.9512,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,16,0,6,0,0.18,0.1364,0.29,0.4478,1,0.4264,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,4,0,2,1,0.66,0.6212,0.74,0.0,0,1.3612,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,0,0,2,1,0.52,0.5,0.59,0.1045,0,1.0899999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,22,0,0,0,0.34,0.3485,0.87,0.1045,1,1.2185,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,6,0,3,1,0.48,0.4697,0.55,0.3881,0,1.0197,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,16,0,4,1,0.3,0.303,0.49,0.1343,0,0.7929999999999999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,3,0,4,1,0.68,0.6364,0.83,0.0896,0,1.4664,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,12,0,1,1,0.28,0.2576,0.28,0.3284,0,0.5376000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,13,0,1,1,0.58,0.5455,0.56,0.0896,0,1.1055000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,22,0,6,0,0.7,0.6515,0.65,0.2836,1,1.3014999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,5,0,4,1,0.14,0.1212,0.33,0.2985,0,0.45120000000000005,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,9,0,4,1,0.24,0.2879,0.6,0.0,0,0.8878999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,20,0,6,0,0.26,0.2576,0.41,0.2239,1,0.6676,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,20,0,4,1,0.62,0.5758,0.83,0.3284,0,1.4058,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,17,0,5,1,0.34,0.303,0.46,0.3284,0,0.763,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,1,0,1,1,0.6,0.6061,0.6,0.2836,0,1.2061,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12,9,0,3,1,0.32,0.303,0.57,0.3284,0,0.873,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,2,0,0,0,0.48,0.4697,0.63,0.0,1,1.0997,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,14,0,2,1,0.68,0.6212,0.3,0.0896,0,0.9212,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,7,0,1,1,0.62,0.5909,0.78,0.1045,0,1.3709,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,16,0,3,1,0.74,0.6818,0.55,0.2239,0,1.2318,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2,0,1,1,0.74,0.6667,0.51,0.2537,0,1.1766999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10,15,0,4,1,0.52,0.5,0.83,0.1045,0,1.33,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,2,0,0,0,0.62,0.6212,0.57,0.1045,1,1.1911999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,15,0,0,0,0.76,0.6818,0.4,0.1343,1,1.0817999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,21,0,6,0,0.66,0.6212,0.74,0.2985,1,1.3612,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,10,0,5,1,0.7,0.6667,0.79,0.1642,0,1.4567,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,3,0,2,1,0.54,0.5152,0.88,0.0,0,1.3952,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2,0,4,1,0.2,0.2273,0.64,0.0896,0,0.8673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,23,0,2,1,0.52,0.5,0.59,0.1343,0,1.0899999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,7,0,6,0,0.6,0.5455,0.88,0.1343,1,1.4255,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,10,0,0,0,0.14,0.1061,0.43,0.3881,1,0.5361,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,10,0,4,1,0.26,0.2273,0.48,0.2985,0,0.7073,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,0,5,1,0.26,0.2576,0.7,0.1642,0,0.9576,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,21,0,5,1,0.28,0.2576,0.48,0.3881,0,0.7376,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,0,6,0,0.22,0.197,0.6,0.3582,1,0.7969999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,11,0,5,1,0.8,0.7121,0.38,0.3284,0,1.0920999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,0,0,2,1,0.32,0.3333,0.66,0.0896,0,0.9933000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,3,0,2,1,0.16,0.2273,0.69,0.0,0,0.9173,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,20,0,6,0,0.82,0.7424,0.43,0.1343,1,1.1723999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,19,0,1,1,0.36,0.3333,0.43,0.2537,0,0.7633,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,4,0,3,1,0.32,0.3485,0.87,0.0,0,1.2185,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,13,0,3,1,0.56,0.5303,0.6,0.1045,0,1.1303,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,4,0,5,1,0.52,0.5,0.88,0.1642,0,1.38,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,17,0,2,1,0.4,0.4091,0.87,0.2985,0,1.2791000000000001,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,2,0,1,1,0.44,0.4394,0.94,0.1343,0,1.3794,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4,23,0,1,1,0.58,0.5455,0.78,0.2836,0,1.3255,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,23,0,1,1,0.42,0.4242,0.94,0.2239,0,1.3641999999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,5,0,2,1,0.24,0.2273,0.75,0.194,0,0.9773000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,3,0,2,1,0.4,0.4091,0.32,0.3582,0,0.7291000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,7,0,2,1,0.62,0.5455,0.94,0.1045,0,1.4855,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,3,0,5,1,0.24,0.2879,0.75,0.0,0,1.0379,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,0,0,3,1,0.44,0.4394,0.72,0.194,0,1.1594,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,7,0,0,0,0.22,0.2424,0.8,0.1045,1,1.0424,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,13,0,1,1,0.3,0.2879,0.31,0.194,0,0.5979,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,2,0,6,0,0.58,0.5455,0.94,0.0896,1,1.4855,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,19,0,5,1,0.36,0.3333,0.5,0.3881,0,0.8332999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,23,0,5,1,0.34,0.303,0.53,0.2985,0,0.833,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,17,0,0,0,0.82,0.7424,0.41,0.1642,1,1.1523999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1,0,6,0,0.66,0.6212,0.54,0.0,1,1.1612,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,18,0,1,1,0.76,0.6667,0.27,0.4478,0,0.9367,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
